,doc_len,word_count,sent_count,avg_word_len,ck,cc,di,nn,dd,ai,ss,mn,bb,sci,ze,qu,se,sc,ci,ps,si,tch,ngue,st,gu,th,pn,ve,te,zz,au,lm,lf,ge,wh,tu,wr,ph,sh,mm,gh,dge,ft,tt,ed,ng,lk,ti,gue,rr,ch,ll,gn,ff,gg,pp,rh,ce,mb,kn,eer,ere,uy,ho,ear,ei,ar,oor,ure,eigh,ey,is,ae,ow,or,ew,ore,ur,uoy,air,ough,yr,ea,ayer,augh,aw,eau,aigh,igh,oy,oo,ue,are,ee,oa,et,y,er,eir,oew,oar,ie,eo,ui,ier,ou,ir,oi,ay,ye,oe,our,w,h,e,n, ,t,y,o,u,g,p,l,r,d,b,a,m,",",i,s,c,.,f,v,-,k,z,x,j,"""",!,?,',q,;,é,1,9,6,—,‘,8,:,0,(,),7,5,3,4,2,–,[,],%,°,/,ü,+,í,ñ,~,ö,ç,¼,½,á,µ,*,=,×,ß,$,õ,æ,·,±,<,…,œ,è,&,_,÷,£,à,ê,­,î,´,ë,ä,ú,’,“,”,wiki,article,book,details,kid,edu,simple,story,1_letter,2_letter,3_letter,4_letter,5_letter,6_letter,7_letter,8_letter,9_letter,10_letter,11_letter,12_letter
2280,925,153,6,5.05,0,1,1,1,0,7,3,0,0,0,0,1,7,0,2,0,3,0,0,4,0,26,0,4,5,0,0,0,0,2,2,1,0,0,4,1,1,0,0,0,11,4,0,9,0,1,2,3,0,0,1,1,0,2,0,0,0,2,0,1,0,2,7,0,1,0,3,6,0,1,10,2,2,3,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,1,12,12,2,0,0,4,1,1,0,5,3,1,0,0,0,0,11,38,90,48,152,68,12,63,18,17,16,26,60,34,13,63,19,9,56,46,24,5,23,8,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,26,22,25,11,17,9,2,9,2,2
2281,981,169,8,4.81,0,1,5,0,0,0,1,0,0,0,0,1,6,0,2,0,3,0,0,7,0,23,0,4,4,0,1,0,0,3,3,1,1,1,6,0,1,2,1,0,6,12,1,5,0,1,3,4,0,0,0,0,1,0,1,1,0,3,0,6,6,1,11,1,0,0,0,8,0,6,6,3,1,1,0,0,0,0,7,0,0,0,0,0,1,0,3,0,1,5,2,6,16,13,1,0,1,3,0,1,0,8,2,0,2,1,1,0,27,55,99,61,168,64,16,66,16,18,10,36,56,26,16,58,17,4,55,54,16,7,19,4,1,7,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,34,24,27,14,10,9,7,4,5,1
2282,970,179,9,4.42,4,0,2,0,0,4,1,0,0,0,1,0,5,0,0,0,3,3,0,5,0,28,0,2,2,0,0,0,0,1,2,0,0,0,0,2,0,1,0,0,10,7,0,4,0,0,6,4,0,0,0,1,0,5,2,0,1,5,0,2,0,2,1,2,0,0,1,0,0,3,10,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,6,1,2,12,12,0,0,0,0,1,2,0,7,1,0,2,0,0,2,21,43,92,58,178,64,12,76,20,16,14,38,38,42,14,58,16,13,40,46,26,8,21,4,0,7,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,49,40,18,11,13,9,6,2,1,0
2283,1034,168,10,5.16,1,0,0,2,1,3,5,0,0,0,0,0,6,0,1,0,3,0,0,9,1,30,0,5,7,0,0,0,0,3,4,3,1,0,5,0,1,0,0,1,4,7,0,5,1,1,1,3,1,2,1,2,0,7,1,0,0,1,0,5,2,1,3,0,1,0,1,7,0,2,6,2,1,4,0,1,1,0,8,0,0,1,0,0,0,0,0,1,0,2,1,2,13,14,1,0,1,3,2,1,0,8,2,0,0,1,0,1,16,45,114,64,167,78,13,56,23,19,17,33,54,28,12,65,18,18,59,62,20,9,19,12,0,7,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,20,21,17,14,15,7,4,4,2
2284,1117,173,10,5.46,0,1,1,0,0,4,5,0,0,0,1,3,7,0,0,1,5,0,0,7,0,32,0,8,7,0,0,0,0,5,3,1,0,0,1,0,0,0,0,4,12,10,0,10,0,1,1,5,1,0,0,2,0,3,1,0,2,5,0,5,0,1,12,0,0,0,2,5,0,5,15,0,7,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,6,16,22,1,0,0,6,1,3,1,8,3,1,3,0,0,1,15,42,133,69,172,85,16,72,17,18,25,32,75,32,9,76,29,5,64,58,19,9,21,12,2,1,1,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,32,21,19,23,13,15,15,9,2,1
2285,1031,174,8,4.93,0,0,4,0,0,2,5,0,0,0,0,1,4,2,1,0,3,0,0,11,0,28,0,7,10,0,0,0,0,5,4,1,0,0,3,0,0,0,0,2,11,4,0,10,0,3,2,1,2,0,1,0,0,2,2,0,0,2,0,5,0,1,3,0,0,0,0,2,0,1,7,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,2,1,1,11,18,1,0,0,1,0,0,0,4,5,2,0,0,0,0,14,40,120,60,173,91,11,58,15,17,16,24,55,34,16,72,21,6,55,65,22,7,23,9,1,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,35,23,16,15,15,12,6,5,2,6
2286,1045,162,9,5.46,0,0,5,0,0,1,8,0,0,0,0,0,6,1,1,0,10,0,0,14,0,34,0,2,20,0,1,0,0,2,0,2,0,0,0,1,0,0,1,4,14,8,0,16,0,1,4,1,0,1,0,3,0,0,1,0,0,3,0,0,2,0,7,0,1,0,0,12,0,2,3,0,0,2,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,1,6,4,0,0,0,2,3,0,0,2,6,0,0,0,0,0,11,41,108,64,161,106,6,54,23,17,22,12,53,36,10,62,18,8,81,66,32,8,20,10,1,1,0,5,1,0,0,0,0,0,0,0,2,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,35,22,15,9,15,12,10,3,5,9
2287,1082,183,8,4.92,1,1,4,0,0,4,7,0,0,1,0,4,6,1,2,0,5,0,0,7,1,35,0,8,6,0,0,1,1,3,2,2,0,0,1,1,0,1,0,1,5,3,0,10,0,0,6,4,0,1,0,0,0,1,0,0,2,0,0,2,0,4,7,0,0,0,2,6,0,1,8,0,3,4,0,1,0,0,3,0,0,0,0,0,0,1,4,1,3,5,0,1,16,12,4,0,0,4,0,3,0,3,7,0,2,2,0,1,9,52,117,56,182,85,16,70,28,10,12,32,51,30,8,64,22,9,66,71,29,7,30,12,0,4,0,2,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,42,26,21,16,11,12,5,4,5,5
2288,1153,190,9,5.07,1,0,3,0,0,4,3,0,0,0,0,0,7,0,1,0,5,0,0,15,1,25,0,10,18,0,1,0,0,5,5,1,0,1,2,0,2,1,1,2,5,6,0,5,0,1,5,2,0,0,0,1,0,4,0,0,0,2,0,2,1,1,12,0,0,1,0,7,0,2,8,0,1,3,0,0,0,0,1,0,0,0,0,0,2,0,4,0,3,11,2,2,17,23,0,0,0,2,0,2,0,8,3,0,4,1,0,2,22,52,122,57,189,86,17,59,22,15,15,50,68,35,12,88,25,8,67,71,25,8,23,12,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,46,29,31,14,17,11,7,8,2,3
2289,978,176,7,4.56,0,0,1,0,0,1,2,0,0,0,1,1,6,0,0,2,3,0,0,3,0,26,0,9,1,0,0,0,0,3,7,3,1,0,2,0,1,0,0,0,5,5,0,3,0,0,2,3,0,0,0,0,0,15,0,0,0,1,1,1,3,3,6,1,0,1,1,2,0,2,12,0,1,3,0,0,0,0,9,0,0,0,0,0,1,0,1,2,1,5,3,4,12,11,0,0,0,0,0,0,0,3,2,0,0,3,0,0,19,45,112,58,175,75,12,59,17,10,17,25,54,22,11,55,13,13,41,43,35,6,18,11,3,1,1,3,0,0,0,0,0,1,1,0,6,4,0,0,0,8,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,42,33,26,14,9,8,5,3,0,3
2290,1014,160,9,5.34,1,2,2,0,0,4,6,0,0,0,0,3,5,0,2,0,7,0,0,11,3,20,0,3,7,0,0,0,0,4,2,1,1,0,3,1,1,1,0,1,10,7,0,7,0,0,5,2,0,1,1,0,0,4,0,0,0,4,0,1,0,2,5,0,0,0,1,5,0,0,6,6,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0,4,2,4,6,12,1,0,0,1,0,3,0,5,4,1,1,1,0,1,16,37,109,83,159,62,6,45,28,21,16,29,50,44,15,69,19,12,63,57,24,8,17,7,3,3,0,2,2,0,0,0,1,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,37,15,18,19,15,14,7,8,2,2
2291,905,141,7,5.43,0,0,1,0,0,1,3,0,0,0,0,1,7,1,1,1,2,0,0,7,1,24,0,1,10,0,1,0,0,1,5,1,0,0,2,2,4,0,0,1,12,4,0,9,1,1,3,1,1,0,0,1,0,3,0,0,0,7,0,5,1,2,4,0,0,0,1,3,0,3,7,2,4,0,0,0,2,0,8,0,1,0,0,0,1,1,0,1,0,2,0,2,14,15,1,0,0,1,3,0,0,3,2,0,0,1,0,0,14,42,113,56,140,70,14,52,14,13,21,30,41,38,13,60,19,7,45,46,22,6,20,4,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,36,14,10,18,15,5,10,6,4,4
2292,1112,193,7,4.77,0,0,2,1,0,3,4,0,0,0,0,0,7,1,2,0,5,0,0,8,0,29,0,7,11,0,1,2,0,2,2,1,0,0,0,1,4,0,1,0,7,6,1,7,0,1,5,3,0,0,0,0,1,1,0,0,0,5,0,6,2,7,5,0,0,1,0,5,0,7,10,0,2,0,0,0,1,0,2,0,1,1,0,0,1,0,1,0,0,1,0,1,12,25,4,0,0,4,0,0,0,10,5,0,2,1,0,0,18,48,112,78,192,81,12,71,19,15,13,32,55,40,5,79,28,19,60,65,15,6,24,11,1,1,0,3,0,0,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,46,32,27,20,19,9,2,2,2,3
2293,867,171,11,4.08,0,0,1,0,1,7,1,0,0,0,1,0,7,0,0,0,0,0,0,7,0,28,0,9,2,0,3,0,0,1,3,0,0,0,4,0,2,0,0,0,10,9,1,1,0,0,1,2,0,0,0,1,0,0,0,1,0,3,0,5,0,1,4,0,0,0,1,2,0,4,3,0,0,4,0,0,0,0,1,0,0,1,0,0,2,2,1,0,2,3,0,2,13,13,0,0,0,1,0,0,0,6,1,0,3,0,0,4,17,67,86,39,170,71,13,40,20,16,13,20,35,29,6,55,15,16,39,35,9,10,11,9,0,4,1,1,1,12,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,47,38,17,17,9,2,2,1,0,0
2294,841,148,6,4.69,4,0,1,0,0,2,2,0,0,0,0,0,6,0,0,0,2,0,0,3,0,25,0,9,4,0,2,1,0,0,8,0,0,0,2,0,5,0,0,2,5,8,0,2,0,1,4,1,0,0,0,0,0,4,0,0,0,0,0,3,2,0,4,0,0,0,0,7,0,2,1,0,0,1,0,2,0,0,5,0,2,0,0,0,3,0,1,0,0,3,1,2,10,11,0,0,0,1,0,0,0,5,2,2,2,0,0,1,19,63,90,45,147,56,10,51,12,18,6,30,30,26,10,45,18,12,42,42,22,5,14,10,0,10,0,0,2,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,35,27,29,17,7,5,4,2,1,1
2295,1115,198,8,4.64,4,0,1,0,0,5,1,1,0,0,0,0,4,1,0,0,1,1,0,4,0,23,0,5,6,0,0,0,0,3,2,0,1,0,1,0,4,0,0,3,7,16,0,1,0,2,1,2,0,0,0,0,0,1,3,0,0,5,0,5,3,2,11,0,1,0,5,4,0,2,2,1,0,2,0,2,1,0,8,0,0,0,0,0,3,0,2,1,0,4,0,3,14,13,2,0,0,4,0,0,0,4,6,3,2,1,0,1,24,48,101,75,197,60,14,51,15,33,9,41,51,58,15,86,12,36,62,61,17,7,13,5,4,12,0,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,56,35,33,16,14,9,4,0,2,1
2296,1050,195,14,4.39,0,0,3,0,0,2,4,0,0,1,0,0,3,3,1,0,0,0,0,10,1,23,0,1,5,0,0,0,0,0,4,2,0,1,1,0,3,0,1,1,2,13,0,6,0,3,7,7,0,0,0,0,0,2,0,0,1,4,0,4,5,5,7,0,1,0,4,14,0,7,6,1,1,3,0,1,2,0,7,0,0,1,0,0,1,0,1,0,0,8,0,1,16,8,5,0,0,1,0,0,0,11,7,1,2,2,0,1,23,61,100,65,194,63,16,66,23,22,9,34,50,33,8,63,19,7,60,54,25,13,27,4,1,5,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,43,41,26,20,10,11,3,2,0,1
2297,1005,182,8,4.53,1,0,2,1,0,4,4,0,0,0,1,0,4,0,0,1,4,0,0,14,0,33,0,4,6,0,1,0,0,1,6,1,0,0,1,0,6,0,0,4,8,8,0,3,0,1,4,1,0,1,1,1,0,3,0,1,0,6,0,6,1,2,8,1,0,0,1,6,0,3,6,1,2,2,0,0,2,0,6,0,1,0,0,0,3,0,4,0,0,5,2,4,9,14,2,0,1,0,0,0,0,6,2,0,2,0,1,0,30,63,109,55,181,86,9,60,17,18,8,23,54,39,8,59,14,10,47,53,19,7,17,5,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,48,35,23,22,16,6,4,0,0,1
2298,839,143,6,4.87,5,1,1,0,0,1,0,0,0,0,0,1,5,0,0,0,1,0,0,9,0,15,0,2,5,0,1,1,1,3,3,1,0,0,1,1,3,0,1,4,8,7,1,4,0,1,3,9,0,0,0,2,0,1,0,0,0,1,0,2,1,0,6,0,0,0,1,7,0,3,9,0,2,0,0,0,0,0,5,0,0,1,1,0,3,0,1,1,1,0,1,4,13,7,0,0,0,4,0,1,0,6,0,1,2,1,0,0,19,40,68,51,142,61,13,49,16,17,14,41,31,31,7,58,13,13,46,45,18,5,18,2,2,7,0,2,1,0,0,0,3,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,41,25,20,20,8,7,4,0,3,1
2299,916,162,9,4.66,1,0,2,0,0,3,4,0,0,0,0,0,8,0,0,0,2,0,0,7,0,18,0,7,8,0,0,0,2,0,5,1,0,0,4,0,0,0,2,1,10,5,0,6,0,0,4,6,0,0,0,3,0,2,2,0,0,4,0,6,1,1,6,1,0,0,2,14,0,0,9,0,3,4,0,0,0,0,5,0,0,0,0,0,0,1,2,0,2,2,0,1,19,18,0,0,0,0,1,0,0,14,1,1,1,0,0,4,15,41,100,46,161,59,19,61,22,12,21,28,52,32,10,52,24,13,52,43,12,8,15,9,0,2,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,41,42,11,13,13,5,8,3,2,1
2300,1013,169,8,5.0,0,0,5,0,0,1,3,0,0,0,0,1,6,0,0,0,2,0,0,6,0,16,0,6,5,0,1,0,2,3,3,2,1,0,7,0,6,0,0,2,6,7,0,9,0,0,4,6,0,1,0,0,0,2,0,0,0,1,0,5,2,1,11,0,0,0,1,6,0,2,6,1,2,1,0,0,5,0,7,0,0,0,0,0,1,0,2,1,1,0,0,4,19,25,1,0,0,3,0,0,0,11,5,0,4,1,0,0,11,55,106,47,168,70,19,55,27,21,9,46,63,42,8,61,24,15,54,62,13,7,15,7,0,4,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,37,32,12,17,12,11,8,4,5,2
2301,770,141,11,4.47,0,1,1,1,0,5,1,0,0,0,0,1,5,0,0,0,3,0,0,2,0,16,0,11,2,0,1,0,0,1,5,0,0,0,0,0,0,0,0,4,7,7,0,3,0,0,3,5,0,0,0,0,0,3,0,0,0,4,0,1,0,0,4,2,1,0,0,5,0,4,5,2,1,1,0,0,0,0,6,0,0,0,1,0,0,1,4,0,1,4,1,1,15,16,0,0,0,0,0,1,0,1,1,0,2,0,0,0,24,34,81,41,140,43,15,37,9,13,6,27,36,30,9,58,13,13,44,39,14,10,8,12,1,1,0,1,0,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,39,28,16,17,8,3,4,3,0,0
2302,1057,199,11,4.32,0,0,3,1,0,5,1,0,0,0,0,0,6,1,1,0,0,2,0,12,0,28,0,3,1,0,0,2,0,1,5,2,0,0,4,0,3,0,4,0,9,10,0,1,0,2,11,3,0,0,0,0,0,1,0,1,0,2,0,8,0,0,3,2,2,0,6,8,0,12,9,2,1,2,0,1,0,0,5,0,0,0,0,1,3,0,6,0,0,2,0,1,14,14,0,0,0,0,0,0,0,4,1,1,4,1,2,0,35,79,101,50,198,80,14,72,11,22,6,30,50,36,7,68,22,13,41,55,20,10,19,4,0,6,0,1,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,65,41,22,19,11,7,3,2,0,1
2303,927,176,7,4.27,2,0,1,0,1,0,2,0,0,0,0,0,6,2,0,0,4,0,0,8,0,18,0,5,6,0,0,0,2,2,2,0,1,0,4,1,2,1,2,2,7,3,0,1,0,0,6,3,0,1,0,1,0,7,1,0,0,1,0,11,1,1,4,0,0,0,2,6,0,6,7,1,3,5,0,0,2,0,2,0,0,1,0,0,0,0,1,0,1,4,1,2,23,7,0,0,0,1,0,0,0,10,2,0,3,1,0,3,22,48,92,38,175,53,23,53,16,9,13,35,37,42,14,62,23,9,42,53,23,6,20,7,1,5,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,50,27,20,16,6,11,5,1,1,1
2304,1050,182,11,4.77,4,1,2,1,1,3,2,0,0,0,1,1,7,0,1,0,1,1,0,7,0,22,0,5,5,1,6,0,0,2,3,0,0,1,2,0,2,0,1,1,11,5,0,1,0,0,9,2,0,3,0,4,0,2,1,1,1,4,0,10,0,1,2,0,1,1,3,11,0,2,8,1,1,5,0,0,0,0,6,0,1,0,0,0,1,0,3,0,1,4,0,2,16,16,0,0,0,3,0,1,0,9,0,1,2,2,0,1,13,57,109,46,181,63,16,59,30,16,23,33,51,41,21,72,16,16,39,44,23,10,19,7,3,10,3,0,0,10,3,2,1,1,1,0,1,1,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,43,39,16,12,11,15,3,2,3,3
2305,1030,194,9,4.31,0,1,2,0,0,3,4,0,0,0,0,0,7,0,0,0,2,0,0,6,0,21,0,8,5,0,0,0,1,0,3,2,0,0,5,0,2,0,0,0,6,1,0,1,0,2,3,8,0,1,0,0,0,0,0,2,0,1,0,2,1,0,9,0,1,0,3,13,0,4,13,1,0,4,0,0,0,0,4,0,0,0,0,0,2,0,4,0,0,0,1,2,24,13,0,0,1,0,0,1,0,4,4,0,5,2,1,1,17,53,73,54,193,69,24,58,15,8,8,34,59,41,16,76,23,18,55,51,14,8,26,8,1,5,0,0,0,6,2,0,9,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,54,41,24,13,7,4,2,5,2,0
2306,860,167,9,4.16,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,1,1,1,0,1,0,26,0,9,2,0,2,0,1,0,5,0,0,0,2,0,2,0,0,2,4,10,0,6,0,1,6,4,0,0,0,0,0,2,0,0,0,5,0,3,2,0,4,0,0,0,5,1,0,1,2,0,0,2,0,0,1,0,6,0,0,1,2,0,1,0,1,1,0,3,0,2,23,16,0,0,0,1,0,0,0,6,1,0,6,2,0,2,26,51,84,38,166,61,23,40,17,18,8,35,35,27,7,66,14,20,34,41,11,8,9,9,1,3,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,40,44,22,9,9,1,5,1,1,0
2307,872,153,6,4.71,1,0,6,1,2,6,0,0,0,0,0,0,9,0,0,0,2,1,0,4,0,19,0,6,3,0,0,0,1,0,8,0,0,0,1,1,1,0,0,5,10,6,1,2,0,0,6,5,0,0,0,0,0,2,2,0,0,1,0,5,0,0,1,0,0,0,6,3,0,2,1,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,6,1,3,15,4,0,0,0,0,0,0,0,7,0,3,3,1,0,2,19,49,81,43,152,59,15,50,20,13,9,37,17,49,11,54,26,17,50,41,14,5,5,7,1,5,0,0,1,10,2,2,3,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,35,40,8,17,12,6,7,2,0,0
